Country Name,Country Code,Series Name,Series Code,1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
South Africa,ZAF,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,32.3971949577925,33.9135908287352,36.9022310979407,39.9507720898509,44.8169697430772,44.8686189886337,44.2298759185659,43.1755459966557,44.6542617733798,42.1780316027359,39.6390583837328,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.6511572360833,53.7387913884354,56.2597208390879,59.1023114070608,64.5892781351104,75.6546076467859,73.9416188564443,76.54746786119,..
South Africa,ZAF,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
South Africa,ZAF,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,0.73292738199234,..,0.638808608055115,..,0.550269722938538,..,0.332901507616043,0.275540828704834,0.397753119468689,0.483857184648514,0.37827143073082,0.197672486305237,0.153828725218773,0.125426694750786,0.0653930976986885,-0.00423370534554124,-0.184170603752136,-0.137831538915634,-0.124875418841839,-0.0705104395747185,0.0174094624817371,-0.127464935183525,-0.136328086256981,-0.0310517251491547,-0.0589598156511784,-0.034114234149456,-0.319765210151672,..
South Africa,ZAF,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3685.90463771485,3920.87366879732,3986.76098490195,4039.069628005,3964.55272305278,3994.23937404899,3968.8187992123,3911.67265206982,3806.16841565606,3701.46564639456,3749.70840983656,3814.22919146079,3916.51141301872,4450.89263813482,4574.02628788204,4388.88753914046,4275.58209663947,4399.39396665894,4151.05202627312,4385.27823518153,4428.50464476503,4470.37817372003,4529.4149820674,4626.30584374497,4766.65237088321,4592.62871127235,4368.11798389858,4492.77503001308,4528.0500425936,4340.36798885796,4270.81040931056,4183.82749019812,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,99.4740839814402,96.6464586721869,95.7696769082782,92.8524608073415,94.8034183493914,91.2554709132438,91.462543124692,94.2806179520513,93.3194004035745,93.9792632393243,95.7308737259245,93.8614553789969,93.4076307712225,93.4063840879015,92.8352763364364,92.3987701646679,93.1344862340462,93.0628328930845,93.7470277125276,93.3012755989092,94.1045976613852,93.9447142323496,94.6371692383962,94.7108044217484,94.7700575815739,94.2669625350757,94.0980086299455,94.2606215516973,93.8041267297439,94.6315017280405,93.7438781636071,93.1018034160283,92.7112379223137,..,..,..,..,..,..,..,..
South Africa,ZAF,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.99376,45.93262,44.25636,44.14791,41.69572,40.44617,42.94778,45.1061,42.29146,40.73365,41.09463,42.46292,40.49419,39.91602,..,38.79543,..,..,38.88623,38.74843,..,..,..,..,..
South Africa,ZAF,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.68504,31.32702,31.11752,31.26304,35.27866,35.63045,32.57677,31.09478,33.68401,31.1158,30.87872,31.44942,32.91663,30.25606,..,30.72001,30.66833,..,29.41027,30.76076,..,..,..,..,..
South Africa,ZAF,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,26.41817,25.31181,26.32381,26.51544,23.97831,..,15.5893,16.61957,..,17.06743,..,..,15.24196,14.54785,14.51083,14.64847,14.11076,13.32329,15.05485,12.84803,13.09539,13.00968,12.53358,11.87729,11.70836,11.91283,12.40889,12.18509,12.54746,..,14.36148,15.25153,..,..,..,..,..
South Africa,ZAF,GDP (constant 2015 US$),NY.GDP.MKTP.KD,164199769714.136,172572564947.995,170481777771.837,170512207473.79,174094206899.749,181406354481.02,185750664997.127,185160422891.731,183275036203.752,179358388483.382,181570878123.149,187381146228.486,193189961762.588,201497130113.101,206736055498.991,207769735777.192,212756209430.574,221691970228.101,227677653424.683,236102579035.79,243065422272.369,254135982543.496,267546870424.295,282539679229.874,297685145427.081,307184409060.741,302459639039.778,311653604140.269,321528523981.702,329233094599.263,337416077838.151,342186555600.731,346709790458.563,349013858372.625,353055253707.071,358551560868.533,359483563936.676,338046271405.107,353944797357.225,360706580604.586,362876816124.896
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,96204110941.5672,84870163365.9306,64459376086.6883,73354771399.2627,96535763418.3729,103976831870.957,108055624081.806,126048140141.869,135203698237.977,146956150986.636,147194747565.75,153512712381.836,171735933897.331,163234925380.563,168978057327.73,152982984557.233,151516957078.536,151752757215.309,135429905922.526,129087556612.449,197018965308.697,255806908594.573,288867217196.534,303858675363.643,333077117253.684,316131258616.309,329754060647.129,417363822801.713,458199494830.834,434400545085.811,400886013595.573,381198869776.106,346709790458.563,323585509674.481,381448814653.456,405260723892.517,389330032224.269,338291396026.698,420117812466.041,405270850098.738,377781600985.873
South Africa,ZAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,0,0.013283591,0.038869106,0.113747184,0.246905533,0.676740104,0.841882931,1.632093791,2.906220867,4.116249583,5.348559732,6.346619318,6.710322437,7.007691726,8.425118683,7.48854253,7.607139675,8.065375174,8.43,10,24,33.97,41,46.5,49,51.91911572,54,56.16739447,62.4,69.69687508,70.32030996,72.310492,..,..
South Africa,ZAF,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,4684000,5186000,5170000,5898000,6026000,6001000,5908000,6550000,6640000,6815000,7518000,8509000,9208000,9729000,9532000,11303000,12097000,13069000,14318000,14530000,13952000,15121000,14975000,15004000,14797000,3886600.09765625,..,..,..
South Africa,ZAF,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,15867850,16072382,16273778,16515224,16792468,17097879,17443141,17814021,18179270,18541865,18926590,19314482,19692815,20050904,20382896,20703758,21021772,21338378,21088301,19990943,21055801,21285409,21678833,21981198,23120551,23430091,23776332,23771537,24142655,22920638,23621462,24366735,25158403
South Africa,ZAF,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.60464820498906,3.69560695941547,3.69833382968385,3.82057632450885,4.19217049247912,4.62375902257971,4.35192469683244,3.89462624561791,3.22263389360805,2.81765061454765,2.49552369800039,2.56196590060566,2.11786404667743,1.75587879819291,1.58213355671958,1.38316672312245,1.27205293062738,1.38728913141799,1.48316101798605,1.52930955872386,1.4688112381823,1.35572857797827,1.23481125272958,1.15387200554978,1.05883924142242,1.03951331865132,1.08950470906387,1.00348106887351,1.00265340405471,1.03352274081458,1.02779402383821,1.02189399625968,1.00692862196088,0.971046764986093,0.943568494750462,0.897196371938879,0.884244501867417,0.957516706073716,0.809812625998238,0.739893648166575,..
South Africa,ZAF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0.010292566,0.014243596,0.017354763,0.029956355,0.094061343,0.785800456,1.216293771,2.133823992,4.054318326,7.27773689,11.18955156,17.81332668,22.83943536,28.7485622,35.0490254,42.91739338,69.28179094,80.13859924,84.60660947,88.99293459,90.74710393,97.27155903,122.0365009,128.6931179,142.6770351,144.8590927,157.4892588,146.0644426,156.2424453,161.1938374,166.9433215,163.1909795,168.9243909,167.3958702,..
South Africa,ZAF,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,..,..,..,67.9457702636719,..,..,..,..,..,..,..,69.91796875,57.4523010253906,..,80.0726089477539,78.6991500854492,76.9859313964844,..,..,..,..,..,..,..,..,..,..,..,79.6969528198242,..,89.7041702270508,96.5970077514648,95.5730667114258,95.4700164794922,..,..,..
South Africa,ZAF,"Population ages 0-14, total",SP.POP.0014.TO,12430365,12707639,12993200,13334610,13771284,14274442,14814417,15351445,15860282,16312860,16675171,16938410,17105663,17188510,17145956,16993268,16781321,16497279,16169421,15838793,15527556,15262194,15061499,14918651,14826749,14817146,14849214,14880836,14957475,15108204,15312902,15540395,15799278,16004660,16191510,16445884,16697281,16899481,17029519,17100181,17096939
South Africa,ZAF,"Population ages 15-64, total",SP.POP.1564.TO,18187857,18774776,19428801,20167718,20932853,21663380,22356476,22986083,23467984,23818107,24169268,24599019,25102745,25648188,26274353,26965319,27664706,28369978,29081144,29803907,30511731,31175478,31776293,32331020,32862272,33370739,33868111,34370007,34866342,35323461,35741766,36262376,37041896,37274755,37200003,37537017,37933572,38374016,38815753,39264163,39782308
South Africa,ZAF,"Population ages 65 and above, total",SP.POP.65UP.TO,1246955,1285792,1330964,1375506,1415195,1456030,1497791,1540043,1582693,1629788,1681001,1730553,1777677,1824905,1864738,1893579,1918653,1946010,1979149,2018814,2064761,2118398,2179355,2242084,2307072,2377926,2453454,2534078,2619507,2713367,2818948,2926780,3035329,3142859,3249695,3356734,3456202,3528430,3546983,3529541,3535248
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,2.68036798668495,2.79449944833296,2.96094891488538,3.27832628041109,3.49767636658567,3.46780704688293,3.35237408677025,3.0783936947649,2.55839629290863,2.05590495450165,1.81454621703216,1.7310430672935,1.64603954100981,1.52408280185649,1.38627725951906,1.24455268099471,1.1115545448798,0.962864025570883,0.885660412204392,0.910100943022538,0.924209372808693,0.935290168887955,0.945094240817718,0.963593457802097,1.01387721267549,1.13308133870917,1.18929507013328,1.19303600363508,1.26340561811428,1.32915852455183,1.36162110707575,1.57629422132566,2.07401685853513,0.97200398206436,0.387278487857363,1.22553003994341,1.29507386292128,1.22317929511453,0.998920418563044,0.841058243677696,0.865464649421926
South Africa,ZAF,"Population, total",SP.POP.TOTL,31865176,32768207,33752964,34877834,36119333,37393853,38668684,39877570,40910959,41760755,42525440,43267982,43986084,44661603,45285048,45852166,46364681,46813266,47229714,47661514,48104048,48556071,49017147,49491756,49996094,50565812,51170779,51784921,52443325,53145033,53873616,54729551,55876504,56422274,56641209,57339635,58087055,58801927,59392255,59893885,60414495
South Africa,ZAF,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.526939988136292,..,..,..,0.642239987850189,..,0.676500022411346,0.726809978485107,0.770240008831024,0.802909970283508,0.79364001750946,0.805670022964478,0.749930024147034,0.662840008735657,0.667530000209808,0.669340014457703,0.663299977779388,0.709869980812073,0.731469988822937,0.749920010566711,0.762570023536682,0.687730014324188,0.614300012588501,0.603600025177002,..,..,..
South Africa,ZAF,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,3925.39,3924.31,4004.7,4045.03,3964.55,4156.78,4460.97,4344.07,4891.31,5198.35,5785.6,5918.42,6317.38,7086.92,7575.5,8266.46,8930.94,9547.56,10192.54,10914.22,11924.93,12851.91,13422.23,14999.24,15884.53,..,..,..
South Africa,ZAF,Urban population,SP.URB.TOTL,15589081,16085257,16664513,17405783,18218230,19060395,19916306,20751091,21500345,22149069,22760041,23366441,23966258,24549143,25110106,25645116,26154780,26632535,27094742,27595063,28114892,28644683,29182849,29733162,30305632,30923017,31565718,32219542,32906089,33625925,34367596,35197669,36223620,36866878,37298236,38047715,38834681,39605450,40295863,40928486,41576651
South Africa,ZAF,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.6,..,..,..,..,..,..,..,..,..,..,..,..,5.5,..,..,..
Solomon Islands,SLB,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.1,..,..,..,..,..,..,37.1,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.2355709075928,30.1204490661621,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,3028,..,..,..
Solomon Islands,SLB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.9268083446706,11.5924393632523,10.105282402522,8.72033980449154,6.73762563417532,6.25958874127244,8.40245792327997,7.68564585571841,7.74418282960556,11.463900323928,..,15.3931660730361,..
Solomon Islands,SLB,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,0.340782076120377,..,0.361922770738602,..,0.177562460303307,..,0.182450026273727,0.214311689138412,-0.0656907260417938,0.0877809450030327,-0.202771097421646,-0.37489053606987,-0.354255259037018,-0.281599670648575,-0.339228063821793,-0.346251636743546,-0.357465267181396,-0.400275111198425,-0.266557604074478,-0.345678001642227,-0.35593655705452,0.0952409654855728,-0.0343346484005451,-0.0503519363701344,0.0699475035071373,-0.163580566644669,-0.184422299265862,..
Solomon Islands,SLB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,..,..,56.29228,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,..,..,29.79541,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,..,..,..,..,13.6618,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,528343416.823391,529242658.920286,512665069.902989,511632407.826186,554718559.876502,561653630.916661,585603983.636713,598487271.277574,634396516.850786,714964863.377732,743563454.587224,803792103.526523,884883597.380402,899129405.972329,890910669.180314,902416889.603744,898033573.476278,769821323.862413,708569673.447626,688729843.865273,733658906.919678,790028121.465616,848157141.873731,883256261.943756,915403896.59139,972396664.39558,1000248709.93082,1097356737.34919,1178889790.05034,1207961228.62394,1271231099.22786,1286348801.55569,1307909887.55212,1380560770.50796,1423017819.02535,1462093823.20911,1487659506.79743,1437359543.96514,1474218469.89734,1509636294.96603,1554171854.34426
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,181220399.013372,181570474.077796,165524943.640694,147620047.527993,155128542.239474,176494393.889702,172882410.678856,214877666.699752,227540473.340087,269034595.812985,300746361.128739,402837005.272596,469443201.503274,510586430.190127,526554005.954357,457579840.225066,488024514.369359,419842674.227652,409508552.979972,346406738.885237,417668983.408349,468005318.551977,552864570.225819,617258154.260133,695295347.621537,776337691.795098,805557562.580059,898133684.898793,1063895360.69907,1185215418.25562,1285911586.132,1335571420.72676,1307909887.55212,1379490304.2254,1469789119.08756,1615478393.28614,1619155017.3924,1536145814.17007,1522794913.0914,1566360686.10632,1631286701.11516
Solomon Islands,SLB,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,0,0,0,0,0,0.02487191,0.268683585,0.391923246,0.508292797,0.494541498,0.481296806,0.468551964,0.501919843,0.555609882,0.649672673,0.844307573,1.646347989,2,3,4,5,6,6.9974,8,9,10.00046498,11.00090227,11.92422906,..,28.19552918,35.88145793,36.131954,..,..
Solomon Islands,SLB,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,11800.0001907349,10300.0001907349,13800.0001907349,15800.0001907349,..,5199.99980926514,..,..,6599.99990463257,5599.99990463257,9399.99961853027,11500,13699.9998092651,16299.9992370605,18299.9992370605,20500,22899.9996185303,23899.9996185303,24399.9996185303,20100.0003814697,21600.0003814697,23200.0007629395,25700.0007629395,27899.9996185303,28899.9996185303,4400.00009536743,..,..,..
Solomon Islands,SLB,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,152794,157301,162730,167913,173046,179165,185679,192058,198722,206968,214134,220667,226125,231621,237304,243133,249090,254981,261602,267773,274476,282266,289781,298221,306843,314911,323217,331935,341348,347558,357421,371572,382330
Solomon Islands,SLB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0,0,0,0.039505739,0.061302437,0.087290096,0.165722201,0.171997697,0.260716697,0.267688114,0.219575608,0.221625699,0.229827239,0.63588287,1.243559399,1.418640942,2.1600455,5.813942221,9.472675121,21.3732943,49.64088413,53.21709939,55.48152791,63.05844225,69.32262593,66.32234892,72.29745476,73.11789627,70.83273456,68.57738104,66.96324509,..,..
Solomon Islands,SLB,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,67.3750762939453,..,..,..,..,..,..,80.1900787353516,77.9878082275391,71.4194793701172,72.6561126708984,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.165283203125,63.3658790588379,74.8889083862305,71.4596405029297,72.6599731445312,80.9732971191406,69.8715209960938,58.2922286987305,74.8163604736328,..,..,..,..,..
Solomon Islands,SLB,"Population ages 0-14, total",SP.POP.0014.TO,122528,126046,129503,132942,136399,139841,143313,146867,150461,154045,157660,161363,165172,169028,172844,176636,180329,183968,187617,191231,194870,198537,202253,206113,210102,214116,218223,222559,227215,232231,237490,242831,248165,253431,258578,263599,268533,273518,278450,283259,287957
Solomon Islands,SLB,"Population ages 15-64, total",SP.POP.1564.TO,128148,133304,138785,144434,150057,155664,161333,167088,172956,178996,185193,191530,198005,204613,211351,218205,225094,231735,238100,244438,250838,257324,263899,270572,277345,284268,291534,299283,307470,316006,324835,333967,343377,353008,362829,372848,383074,393738,404928,415907,426582
Solomon Islands,SLB,"Population ages 65 and above, total",SP.POP.65UP.TO,8270,8563,8871,9150,9380,9626,9914,10216,10534,10875,11234,11612,12012,12428,12856,13305,13806,14275,14679,15091,15508,15924,16334,16745,17171,17617,18076,18552,19035,19526,20040,20577,21118,21663,22228,22802,23385,23935,24473,25107,25885
Solomon Islands,SLB,Population growth (annual %),SP.POP.GROW,3.41552657412919,3.4046617005856,3.3925439742175,3.32450318674489,3.19724741732398,3.09392231420842,3.0430367091376,3.00963173855987,2.97261157298081,2.94001714344113,2.91423799736402,2.90004472934947,2.88896302293146,2.85862109614102,2.80461073747403,2.75602860829703,2.67948065791714,2.53167345846883,2.39380068808573,2.3262995615241,2.29314328165436,2.26568934347868,2.24285314785611,2.24291000270575,2.2422684243981,2.23050143791026,2.26712423337321,2.35185573397427,2.43624466471624,2.50431283407337,2.5393320797232,2.54476579755385,2.52650758971794,2.48924408661005,2.44276679046656,2.39710667907408,2.36010120913781,2.3713876123354,2.3817422996453,2.29347735670131,2.20546019496427
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,258945,267913,277158,286527,295836,305132,314560,324171,333952,343916,354086,364505,375189,386069,397050,408145,419229,429978,440395,450760,461216,471785,482486,493430,504619,516001,527833,540394,553721,567763,582365,597375,612660,628102,643634,659249,674993,691191,707851,724273,740424
Solomon Islands,SLB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,3.83,8.89,8.03,9.71,5.31,2.44,1.04,3.86,2.64,3.06,6.59,4.57,2.86,3.78,9.27,7.3,4.37,4.01,8.02,13.51,14.96,10.75,14.31,13.18,15.8,..,..,..
Solomon Islands,SLB,Urban population,SP.URB.TOTL,30190,32259,34459,36781,38787,40576,42422,44337,46319,48372,50500,52715,55018,57405,59859,62385,64964,67992,71348,74813,78411,82152,86037,90095,94333,98752,103397,108338,113557,119060,124818,130801,136991,143352,149877,156565,163416,170517,177869,185298,192784
Solomon Islands,SLB,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.3,..,..,..,..,..,..,..,..
Sudan,SDN,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.4,..,..,..,..,34.2,..,..,..,..,..,..,..,..,..
Sudan,SDN,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.2165794372559,..,..,..,..,..,..,29.8344097137451,..,..,..,..,..
Sudan,SDN,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,250,250,250,250,250,250,250,250,250,..,..,..
Sudan,SDN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.86949168449653,8.65873242919908,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Sudan,SDN,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.24000644683838,..,-1.11979472637177,..,-1.01888477802277,..,-1.03582286834717,-1.17005813121796,-1.2469025850296,-1.38764119148254,-1.19128274917603,-1.32981109619141,-1.42751383781433,-1.15030837059021,-1.19666075706482,-1.20462548732758,-1.50337672233582,-1.48882293701172,-1.46264123916626,-1.49990391731262,-1.56056940555573,-1.56021547317505,-1.45669090747833,-1.40784466266632,-1.42334496974945,-1.27922034263611,-1.39786016941071,..
Sudan,SDN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,37.2050915995227,50.1413008990946,54.0548960004296,60.2389888860574,61.3923548822147,54.7086096733329,51.8854722077519,60.7845493072221,58.9175457803081,59.4580574827644,57.3020627704843,59.1975794532601,58.4355870234698,59.1729416386329,55.5728848812801,54.09693595594,80.0884382333232,82.5133552808718,69.3206094142509,81.3556085932705,86.2748584313649,87.1961445014229,102.977000076877,114.594786767981,123.240034364862,134.070409762397,153.817414055506,179.342383400702,195.179354661167,217.350546328602,220.279103181755,263.517429349777,..,..,..,..,..,..,..,..,..
Sudan,SDN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..
Sudan,SDN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,18594543248.2938,17663159912.9089,16553729141.0414,17449916752.1592,19931449275.9311,19865457878.0821,21639720129.0731,20456015800.9486,21992448809.6895,23439081607.5571,24509954458.5396,24756580788.9443,26241255779.4056,27794508186.0374,32884421186.4108,34301247872.5417,35365991403.8139,37610270337.133,40055073506.847,42460970095.8851,45131259048.7124,47451406763.008,50129334265.0222,53403487491.79,56466323951.3765,58638439292.8844,57015500648.426,59215296613.7581,57312394053.386,47566600027.2224,48496595854.7667,50757206252.6521,51726758676.7677,53520457581.1072,53900054790.1369,52455031754.9093,51312429477.3951,49449890489.355,48525909156.8784,48061119947.9824,42271302948.3377
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,8230153846.15385,10447615384.6154,8075347222.22222,10092200000,12093333333.3333,14372555555.5556,21408111111.1111,33641222222.2222,44168918918.9189,7031909434.27211,8881005435.80602,12793794737.042,13830363899.9163,9018300724.66086,11681175864.3383,11250221536.7484,10682028339.6898,12257299147.2936,15716361792.1926,18137128388.3606,21355298459.5955,26646007250.7319,35182711987.974,45263831634.1497,59440139774.8128,64833083257.1431,51621044076.9231,58962978034.4828,55018567210.5263,37632919966.6667,43024018082.1918,49516748617.9775,51726758676.7677,42630376000,41283617976.1905,32333780383.2924,32338079165.2893,27034593750,34229513774.9936,51666875363.0963,109327023588.732
Sudan,SDN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0.001231819,0.004805071,0.008794581,0.025785032,0.140185224,0.439477639,0.538471703,0.791561615,1.292040678,..,8.66,..,..,..,..,..,..,..,..,14.09999994,18.6,24.6,25.9,28.4,..,..,..
Sudan,SDN,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,29000,38000,30000,36000,39000,38000,50000,52000,52000,61000,246000,328000,436000,440000,420000,495000,536000,575000,591000,684000,741000,800000,813000,836000,..,..,..,..,..
